VOLUME_GB,VALOR_UD,PROJETO,TIPO_PROCESSAMENTO,PONTOS_PROCESSAMENTO,PUBLICIDADE,PROGRAMA,TIPO_PROGRAMA,TECNOLOGIA,INICIO,TERMINO,IDADE,DATA_PUBLICIDADE,BLOCO,CAMPO,BACIA,CLASS_BACIA,EAD,OPERADORA
, ,0235_N_UBARANA_4A,Field Data,0,Publico,0235_N_UBARANA_4A,Exclusivo Pre-98,Sismica 3D,31/12/1987,31/12/1989,34, , , ,Potiguar,0,Petrobras,Petrobras
32.002.249,1,0235_PARATI_ANEQUIM_3A,STK FIN,0.5,Publico,0235_PARATI_ANEQUIM_3A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,3,Petrobras,Petrobras
31.986.909,1,0235_PARATI_ANEQUIM_3A,MIG RAW,0.25,Publico,0235_PARATI_ANEQUIM_3A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,3,Petrobras,Petrobras
31.986.909,1,0235_PARATI_ANEQUIM_3A,MIG FIN,1,Publico,0235_PARATI_ANEQUIM_3A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,3,Petrobras,Petrobras
, ,0235_PARATI_ANEQUIM_3A,Field Data,0,Publico,0235_PARATI_ANEQUIM_3A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,3,Petrobras,Petrobras
59.400.088,118.800.176,0235_S_TUBARAO_6A,STK FIN,0.5,Publico,0235_S_TUBARAO_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Santos,3,Petrobras,Petrobras
57.397.031,114.794.062,0235_S_TUBARAO_6A,MIG RAW,0.25,Publico,0235_S_TUBARAO_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Santos,3,Petrobras,Petrobras
57.397.031,114.794.062,0235_S_TUBARAO_6A,MIG FIN,1,Publico,0235_S_TUBARAO_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Santos,3,Petrobras,Petrobras
0.3784371,1,0235_S_TUBARAO_9A,STK FIN,0.5,Publico,0235_S_TUBARAO_9A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,3,Petrobras,Petrobras
0.3784303,1,0235_S_TUBARAO_9A,MIG FIN,1,Publico,0235_S_TUBARAO_9A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,3,Petrobras,Petrobras
, ,0235_S_TUBARAO_9A,Field Data,0,Publico,0235_S_TUBARAO_9A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,3,Petrobras,Petrobras
0.3451229,1,0236_PARANA_51,STK FIN,0.5,Publico,0236_PARANA_51,Exclusivo Pre-98,Sismica 2D,06/02/1991,20/04/1993,30, , , ,Parana,10,Petrobras,Petrobras
0.8081946,1,0236_PARANA_51,MIG FIN,1,Publico,0236_PARANA_51,Exclusivo Pre-98,Sismica 2D,06/02/1991,20/04/1993,30, , , ,Parana,10,Petrobras,Petrobras
, ,0236_PARANA_51,Field Data,0,Publico,0236_PARANA_51,Exclusivo Pre-98,Sismica 2D,06/02/1991,20/04/1993,30, , , ,Parana,10,Petrobras,Petrobras
0.0650036,1,0236_TRES_PINHEIROS,STK FIN,0.5,Publico,0236_TRES_PINHEIROS,Exclusivo Pre-98,Sismica 3D,06/01/1993,31/01/1993,30, , , ,Parana,10,Petrobras,Petrobras
0.248534,1,0236_TRES_PINHEIROS,MIG FIN,1,Publico,0236_TRES_PINHEIROS,Exclusivo Pre-98,Sismica 3D,06/01/1993,31/01/1993,30, , , ,Parana,10,Petrobras,Petrobras
, ,0236_TRES_PINHEIROS,Field Data,0,Publico,0236_TRES_PINHEIROS,Exclusivo Pre-98,Sismica 3D,06/01/1993,31/01/1993,30, , , ,Parana,10,Petrobras,Petrobras
17.724.772,1,0237_AEROPORTO,MIG FIN,1,Publico,0237_AEROPORTO,Exclusivo Pre-98,Sismica 3D,23/06/1991,31/08/1991,32, , , ,Solimoes,7,Petrobras,Petrobras
, ,0237_AEROPORTO,Field Data,0,Publico,0237_AEROPORTO,Exclusivo Pre-98,Sismica 3D,23/06/1991,31/08/1991,32, , , ,Solimoes,7,Petrobras,Petrobras
0.3609254,1,0237_AGUA_GRANDE,STK FIN,0.5,Publico,0237_AGUA_GRANDE,Exclusivo Pre-98,Sismica 3D,08/07/1992,22/10/1992,31, , , ,Reconcavo,6,Petrobras,Petrobras
0.3609254,1,0237_AGUA_GRANDE,MIG FIN,1,Publico,0237_AGUA_GRANDE,Exclusivo Pre-98,Sismica 3D,08/07/1992,22/10/1992,31, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0237_AGUA_GRANDE,Field Data,0,Publico,0237_AGUA_GRANDE,Exclusivo Pre-98,Sismica 3D,08/07/1992,22/10/1992,31, , , ,Reconcavo,6,Petrobras,Petrobras
0.4003585,1,0237_BAIXO_VERMELHO,STK FIN,0.5,Publico,0237_BAIXO_VERMELHO,Exclusivo Pre-98,Sismica 3D,21/12/1991,10/02/1992,31, , , ,Potiguar,0,Petrobras,Petrobras
0.4231708,1,0237_BAIXO_VERMELHO,MIG FIN,1,Publico,0237_BAIXO_VERMELHO,Exclusivo Pre-98,Sismica 3D,21/12/1991,10/02/1992,31, , , ,Potiguar,0,Petrobras,Petrobras
, ,0237_BAIXO_VERMELHO,Field Data,0,Publico,0237_BAIXO_VERMELHO,Exclusivo Pre-98,Sismica 3D,21/12/1991,10/02/1992,31, , , ,Potiguar,0,Petrobras,Petrobras
0.5388496,1,0237_CARMOPOLIS,STK FIN,0.5,Publico,0237_CARMOPOLIS,Exclusivo Pre-98,Sismica 3D,22/12/1993,08/05/1994,29, , , ,Sergipe,6,Petrobras,Petrobras
0.5388496,1,0237_CARMOPOLIS,MIG FIN,1,Publico,0237_CARMOPOLIS,Exclusivo Pre-98,Sismica 3D,22/12/1993,08/05/1994,29, , , ,Sergipe,6,Petrobras,Petrobras
, ,0237_CARMOPOLIS,Field Data,0,Publico,0237_CARMOPOLIS,Exclusivo Pre-98,Sismica 3D,22/12/1993,08/05/1994,29, , , ,Sergipe,6,Petrobras,Petrobras
0.5676976,1,0237_CONCEICAO,STK FIN,0.5,Publico,0237_CONCEICAO,Exclusivo Pre-98,Sismica 3D,15/04/1992,04/07/1992,31, , , ,Tucano Sul,7,Petrobras,Petrobras
0.8322385,1,0237_CONCEICAO,MIG FIN,1,Publico,0237_CONCEICAO,Exclusivo Pre-98,Sismica 3D,15/04/1992,04/07/1992,31, , , ,Tucano Sul,7,Petrobras,Petrobras
, ,0237_CONCEICAO,Field Data,0,Publico,0237_CONCEICAO,Exclusivo Pre-98,Sismica 3D,15/04/1992,04/07/1992,31, , , ,Tucano Sul,7,Petrobras,Petrobras
10.334.468,1,0237_FALHA_BAIXA_GRANDE,STK FIN,0.5,Publico,0237_FALHA_BAIXA_GRANDE,Exclusivo Pre-98,Sismica 3D,19/08/1991,14/12/1991,32, , , ,Potiguar,0,Petrobras,Petrobras
30.958.612,1,0237_FALHA_BAIXA_GRANDE,MIG FIN,1,Publico,0237_FALHA_BAIXA_GRANDE,Exclusivo Pre-98,Sismica 3D,19/08/1991,14/12/1991,32, , , ,Potiguar,0,Petrobras,Petrobras
, ,0237_FALHA_BAIXA_GRANDE,Field Data,0,Publico,0237_FALHA_BAIXA_GRANDE,Exclusivo Pre-98,Sismica 3D,19/08/1991,14/12/1991,32, , , ,Potiguar,0,Petrobras,Petrobras
0.4333293,1,0237_FAZENDA_ONCA,MIG PSTM,1.5,Publico,0237_FAZENDA_ONCA,Exclusivo Pre-98,Sismica 3D,10/02/1993,02/05/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
0.4664195,1,0237_FAZENDA_ONCA,STK FIN,0.5,Publico,0237_FAZENDA_ONCA,Exclusivo Pre-98,Sismica 3D,10/02/1993,02/05/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0237_FAZENDA_ONCA,Field Data,0,Publico,0237_FAZENDA_ONCA,Exclusivo Pre-98,Sismica 3D,10/02/1993,02/05/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
0.4701585,1,0237_IGARAPE_MARTA,STK FIN,0.5,Publico,0237_IGARAPE_MARTA,Exclusivo Pre-98,Sismica 3D,31/03/1991,20/06/1991,32, , , ,Solimoes,7,Petrobras,Petrobras
18.554.865,1,0237_IGARAPE_MARTA,MIG FIN,1,Publico,0237_IGARAPE_MARTA,Exclusivo Pre-98,Sismica 3D,31/03/1991,20/06/1991,32, , , ,Solimoes,7,Petrobras,Petrobras
, ,0237_IGARAPE_MARTA,Field Data,0,Publico,0237_IGARAPE_MARTA,Exclusivo Pre-98,Sismica 3D,31/03/1991,20/06/1991,32, , , ,Solimoes,7,Petrobras,Petrobras
1.778.840.107,1.778.840.107,0237_LESTE_RIACHO_FORQUILHA_RM17,Field Data,0,Publico,0237_LESTE_RIACHO_FORQUILHA,Exclusivo Pre-98,Sismica 3D,13/05/1994,22/12/1994,29, , , ,Potiguar,0,Petrobras,Petrobras
0.7225514,1,0237_MATA_REMANSO,STK FIN,0.5,Publico,0237_MATA_REMANSO,Exclusivo Pre-98,Sismica 3D,03/05/1993,25/06/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
0.7575438,1,0237_MATA_REMANSO,MIG FIN,1,Publico,0237_MATA_REMANSO,Exclusivo Pre-98,Sismica 3D,03/05/1993,25/06/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0237_MATA_REMANSO,Field Data,0,Publico,0237_MATA_REMANSO,Exclusivo Pre-98,Sismica 3D,03/05/1993,25/06/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
0.5725982,1,0237_MIRANGA_OESTE,STK FIN,0.5,Publico,0237_MIRANGA_OESTE,Exclusivo Pre-98,Sismica 3D,24/10/1992,09/02/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
0.5830588,1,0237_MIRANGA_OESTE,MIG FIN,1,Publico,0237_MIRANGA_OESTE,Exclusivo Pre-98,Sismica 3D,24/10/1992,09/02/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0237_MIRANGA_OESTE,Field Data,0,Publico,0237_MIRANGA_OESTE,Exclusivo Pre-98,Sismica 3D,24/10/1992,09/02/1993,30, , , ,Reconcavo,6,Petrobras,Petrobras
0.2442115,1,0237_REDONDA,STK FIN,0.5,Publico,0237_REDONDA,Exclusivo Pre-98,Sismica 3D,13/02/1992,06/04/1992,31, , , ,Potiguar,0,Petrobras,Petrobras
0.2442115,1,0237_REDONDA,MIG RAW,0.25,Publico,0237_REDONDA,Exclusivo Pre-98,Sismica 3D,13/02/1992,06/04/1992,31, , , ,Potiguar,0,Petrobras,Petrobras
, ,0237_REDONDA,Field Data,0,Publico,0237_REDONDA,Exclusivo Pre-98,Sismica 3D,13/02/1992,06/04/1992,31, , , ,Potiguar,0,Petrobras,Petrobras
0.408685,1,0237_RIACHO_FORQUILHA,STK FIN,0.5,Publico,0237_RIACHO_FORQUILHA,Exclusivo Pre-98,Sismica 3D,21/01/1991,15/03/1991,32, , , ,Potiguar,0,Petrobras,Petrobras
0.8150868,1,0237_RIACHO_FORQUILHA,MIG FIN,1,Publico,0237_RIACHO_FORQUILHA,Exclusivo Pre-98,Sismica 3D,21/01/1991,15/03/1991,32, , , ,Potiguar,0,Petrobras,Petrobras
, ,0237_RIACHO_FORQUILHA,Field Data,0,Publico,0237_RIACHO_FORQUILHA,Exclusivo Pre-98,Sismica 3D,21/01/1991,15/03/1991,32, , , ,Potiguar,0,Petrobras,Petrobras
0.3098107,1,0237_RIO_SAUIPE,STK FIN,0.5,Publico,0237_RIO_SAUIPE,Exclusivo Pre-98,Sismica 3D, ,01/01/1970,53, , , ,Reconcavo,6,Petrobras,Petrobras
0.3236398,1,0237_RIO_SAUIPE,MIG FIN,1,Publico,0237_RIO_SAUIPE,Exclusivo Pre-98,Sismica 3D, ,01/01/1970,53, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0237_RIO_SAUIPE,Field Data,0,Publico,0237_RIO_SAUIPE,Exclusivo Pre-98,Sismica 3D, ,01/01/1970,53, , , ,Reconcavo,6,Petrobras,Petrobras
0.7325164,1,0237_SIRIRIZINHO,STK FIN,0.5,Publico,0237_SIRIRIZINHO,Exclusivo Pre-98,Sismica 3D,05/09/1993,21/12/1993,30, , , ,multiplas,6,Petrobras,Petrobras
0.7498716,1,0237_SIRIRIZINHO,MIG FIN,1,Publico,0237_SIRIRIZINHO,Exclusivo Pre-98,Sismica 3D,05/09/1993,21/12/1993,30, , , ,multiplas,6,Petrobras,Petrobras
, ,0237_SIRIRIZINHO,Field Data,0,Publico,0237_SIRIRIZINHO,Exclusivo Pre-98,Sismica 3D,05/09/1993,21/12/1993,30, , , ,multiplas,6,Petrobras,Petrobras
0.0861877,1,0238_CUMURUXATIBA_39,STK FIN,0.5,Publico,0238_CUMURUXATIBA_39,Exclusivo Pre-98,Sismica 2D,09/06/1992,21/09/1992,31, , , ,Cumuruxatiba,6,Petrobras,Petrobras
0.0976038,1,0238_CUMURUXATIBA_39,MIG FIN,1,Publico,0238_CUMURUXATIBA_39,Exclusivo Pre-98,Sismica 2D,09/06/1992,21/09/1992,31, , , ,Cumuruxatiba,6,Petrobras,Petrobras
, ,0238_CUMURUXATIBA_39,Field Data,0,Publico,0238_CUMURUXATIBA_39,Exclusivo Pre-98,Sismica 2D,09/06/1992,21/09/1992,31, , , ,Cumuruxatiba,6,Petrobras,Petrobras
0.1165048,1,0238_ESPIRITO_SANTO_39,STK FIN,0.5,Publico,0238_ESPIRITO_SANTO_39,Exclusivo Pre-98,Sismica 2D,17/12/1992,25/01/1993,30, , , ,Espirito Santo,6,Petrobras,Petrobras
0.123914,1,0238_ESPIRITO_SANTO_39,MIG FIN,1,Publico,0238_ESPIRITO_SANTO_39,Exclusivo Pre-98,Sismica 2D,17/12/1992,25/01/1993,30, , , ,Espirito Santo,6,Petrobras,Petrobras
, ,0238_ESPIRITO_SANTO_39,Field Data,0,Publico,0238_ESPIRITO_SANTO_39,Exclusivo Pre-98,Sismica 2D,17/12/1992,25/01/1993,30, , , ,Espirito Santo,6,Petrobras,Petrobras
0.3410093,1,0238_FAZENDA_SANTA_LUZIA,STK FIN,0.5,Publico,0238_FAZENDA_SANTA_LUZIA,Exclusivo Pre-98,Sismica 3D,18/01/1993,26/03/1993,30, , , ,Espirito Santo,6,Petrobras,Petrobras
0.6795841,1,0238_FAZENDA_SANTA_LUZIA,MIG RAW,0.25,Publico,0238_FAZENDA_SANTA_LUZIA,Exclusivo Pre-98,Sismica 3D,18/01/1993,26/03/1993,30, , , ,Espirito Santo,6,Petrobras,Petrobras
0.6775951,1,0238_FAZENDA_SANTA_LUZIA,MIG FIN,1,Publico,0238_FAZENDA_SANTA_LUZIA,Exclusivo Pre-98,Sismica 3D,18/01/1993,26/03/1993,30, , , ,Espirito Santo,6,Petrobras,Petrobras
, ,0238_FAZENDA_SANTA_LUZIA,Field Data,0,Publico,0238_FAZENDA_SANTA_LUZIA,Exclusivo Pre-98,Sismica 3D,18/01/1993,26/03/1993,30, , , ,Espirito Santo,6,Petrobras,Petrobras
0.175915,1,0238_MUCURI_39,STK FIN,0.5,Publico,0238_MUCURI_39,Exclusivo Pre-98,Sismica 2D,10/02/1992,17/12/1992,31, , , ,Mucuri,6,Petrobras,Petrobras
0.1767168,1,0238_MUCURI_39,MIG FIN,1,Publico,0238_MUCURI_39,Exclusivo Pre-98,Sismica 2D,10/02/1992,17/12/1992,31, , , ,Mucuri,6,Petrobras,Petrobras
, ,0238_MUCURI_39,Field Data,0,Publico,0238_MUCURI_39,Exclusivo Pre-98,Sismica 2D,10/02/1992,17/12/1992,31, , , ,Mucuri,6,Petrobras,Petrobras
0.0322959,1,0238_SOLIMOES_63,STK FIN,0.5,Publico,0238_SOLIMOES_63,Exclusivo Pre-98,Sismica 2D,07/10/1989,20/10/1992,31, , , ,Solimoes,7,Petrobras,Petrobras
0.1799306,1,0238_SOLIMOES_63,MIG FIN,1,Publico,0238_SOLIMOES_63,Exclusivo Pre-98,Sismica 2D,07/10/1989,20/10/1992,31, , , ,Solimoes,7,Petrobras,Petrobras
, ,0238_SOLIMOES_63,Field Data,0,Publico,0238_SOLIMOES_63,Exclusivo Pre-98,Sismica 2D,07/10/1989,20/10/1992,31, , , ,Solimoes,7,Petrobras,Petrobras
0.2407815,1,0238_SOLIMOES_69_PSTM_FOMENTO,PSTM,3.75,Publico,0238_SOLIMOES_69,Exclusivo Pre-98,Sismica 2D,31/12/1991,23/06/1992,31, , , ,Solimoes,7,Petrobras,Petrobras
0.2405675,1,0238_SOLIMOES_69_POSTSTM_FOMENTO,POST-STM,2.5,Publico,0238_SOLIMOES_69,Exclusivo Pre-98,Sismica 2D,31/12/1991,23/06/1992,31, , , ,Solimoes,7,Petrobras,Petrobras
, ,0238_SOLIMOES_69_FOMENTO,Field Data,0,Publico,0238_SOLIMOES_69,Exclusivo Pre-98,Sismica 2D,31/12/1991,23/06/1992,31, , , ,Solimoes,7,Petrobras,Petrobras
, ,0238_SOLIMOES_69,Field Data,0,Publico,0238_SOLIMOES_69,Exclusivo Pre-98,Sismica 2D,31/12/1991,23/06/1992,31, , , ,Solimoes,7,Petrobras,Petrobras
0.5376126,1,0239_ABROLHOS_19A,STK FIN,0.5,Publico,0239_ABROLHOS_19A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
0.5376126,1,0239_ABROLHOS_19A,MIG FIN,1,Publico,0239_ABROLHOS_19A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
, ,0239_ABROLHOS_19A,Field Data,0,Publico,0239_ABROLHOS_19A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
0.2568808,1,0239_ABROLHOS_19B,STK FIN,0.5,Publico,0239_ABROLHOS_19B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
0.2501669,1,0239_ABROLHOS_19B,MIG FIN,1,Publico,0239_ABROLHOS_19B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
, ,0239_ABROLHOS_19B,Field Data,0,Publico,0239_ABROLHOS_19B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
0.3393056,1,0239_BAHIA_SUL_15A,STK FIN,0.5,Publico,0239_BAHIA_SUL_15A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Camamu,6,Geco AS,
0.3393056,1,0239_BAHIA_SUL_15A,MIG FIN,1,Publico,0239_BAHIA_SUL_15A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Camamu,6,Geco AS,
, ,0239_BAHIA_SUL_15A,Field Data,0,Publico,0239_BAHIA_SUL_15A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Camamu,6,Geco AS,
0.1231464,1,0239_BAIXO_MOSQUEIRO_10A,STK FIN,0.5,Publico,0239_BAIXO_MOSQUEIRO_10A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
0.0956766,1,0239_BAIXO_MOSQUEIRO_10A,MIG FIN,1,Publico,0239_BAIXO_MOSQUEIRO_10A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
, ,0239_BAIXO_MOSQUEIRO_10A,Field Data,0,Publico,0239_BAIXO_MOSQUEIRO_10A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
16.354.854,1,0239_BARREIRINHAS_6A,STK FIN,0.5,Publico,0239_BARREIRINHAS_6A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Barreirinhas,0,Geco AS,
15.452.739,1,0239_BARREIRINHAS_6A,MIG FIN,1,Publico,0239_BARREIRINHAS_6A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Barreirinhas,0,Geco AS,
, ,0239_BARREIRINHAS_6A,Field Data,0,Publico,0239_BARREIRINHAS_6A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Barreirinhas,0,Geco AS,
0.2794434,1,0239_BARREIRINHAS_7A,STK FIN,0.5,Publico,0239_BARREIRINHAS_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Barreirinhas,0,Geco AS,
0.2764131,1,0239_BARREIRINHAS_7A,MIG FIN,1,Publico,0239_BARREIRINHAS_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Barreirinhas,0,Geco AS,
, ,0239_BARREIRINHAS_7A,Field Data,0,Publico,0239_BARREIRINHAS_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Barreirinhas,0,Geco AS,
13.242.587,1,0239_CAMPOS_16A,STK FIN,0.5,Publico,0239_CAMPOS_16A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,3,Geco AS,
15.166.581,1,0239_CAMPOS_16A,MIG FIN,1,Publico,0239_CAMPOS_16A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,3,Geco AS,
, ,0239_CAMPOS_16A,Field Data,0,Publico,0239_CAMPOS_16A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,3,Geco AS,
0.1076494,1,0239_CANYON_JAPARATUBA_11A,STK FIN,0.5,Publico,0239_CANYON_JAPARATUBA_11A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
0.0899092,1,0239_CANYON_JAPARATUBA_11A,MIG FIN,1,Publico,0239_CANYON_JAPARATUBA_11A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
, ,0239_CANYON_JAPARATUBA_11A,Field Data,0,Publico,0239_CANYON_JAPARATUBA_11A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
10.207.792,1,0239_CASSIPOREZINHO_3A,STK FIN,0.5,Publico,0239_CASSIPOREZINHO_3A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
0.619257,1,0239_CASSIPOREZINHO_3A,MIG FIN,1,Publico,0239_CASSIPOREZINHO_3A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
, ,0239_CASSIPOREZINHO_3A,Field Data,0,Publico,0239_CASSIPOREZINHO_3A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
0.4022207,1,0239_CEARA_8A,STK FIN,0.5,Publico,0239_CEARA_8A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Ceara,0,Geco AS,
0.2958633,1,0239_CEARA_8A,MIG FIN,1,Publico,0239_CEARA_8A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Ceara,0,Geco AS,
, ,0239_CEARA_8A,Field Data,0,Publico,0239_CEARA_8A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Ceara,0,Geco AS,
25.969.388,1,0239_CONE_AMAZONICO_2A,STK FIN,0.5,Publico,0239_CONE_AMAZONICO_2A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
14.736.172,1,0239_CONE_AMAZONICO_2A,MIG FIN,1,Publico,0239_CONE_AMAZONICO_2A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
, ,0239_CONE_AMAZONICO_2A,Field Data,0,Publico,0239_CONE_AMAZONICO_2A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
0.3270673,1,0239_ESPIRITO_SANTO_14A,STK FIN,0.5,Publico,0239_ESPIRITO_SANTO_14A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
0.3862616,1,0239_ESPIRITO_SANTO_14A,MIG FIN,1,Publico,0239_ESPIRITO_SANTO_14A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
, ,0239_ESPIRITO_SANTO_14A,Field Data,0,Publico,0239_ESPIRITO_SANTO_14A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,6,Geco AS,
0.5641085,1,0239_FOZ_AMAZONAS_4A,STK FIN,0.5,Publico,0239_FOZ_AMAZONAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
0.5641085,1,0239_FOZ_AMAZONAS_4A,MIG FIN,1,Publico,0239_FOZ_AMAZONAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
, ,0239_FOZ_AMAZONAS_4A,Field Data,0,Publico,0239_FOZ_AMAZONAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Foz do Amazonas,0,Geco AS,
0.531758,1,0239_FOZ_SAO_FRANCISCO_12A,STK FIN,0.5,Publico,0239_FOZ_SAO_FRANCISCO_12A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
0.531758,1,0239_FOZ_SAO_FRANCISCO_12A,MIG FIN,1,Publico,0239_FOZ_SAO_FRANCISCO_12A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
, ,0239_FOZ_SAO_FRANCISCO_12A,Field Data,0,Publico,0239_FOZ_SAO_FRANCISCO_12A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
0.3305566,1,0239_FOZ_SAO_FRANCISCO_13A,STK FIN,0.5,Publico,0239_FOZ_SAO_FRANCISCO_13A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
0.5293887,1,0239_FOZ_SAO_FRANCISCO_13A,MIG FIN,1,Publico,0239_FOZ_SAO_FRANCISCO_13A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
, ,0239_FOZ_SAO_FRANCISCO_13A,Field Data,0,Publico,0239_FOZ_SAO_FRANCISCO_13A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,6,Geco AS,
0.2338258,1,0239_MUCURI_20A,STK FIN,0.5,Publico,0239_MUCURI_20A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Cumuruxatiba,6,Geco AS,
0.2198612,1,0239_MUCURI_20A,MIG FIN,1,Publico,0239_MUCURI_20A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Cumuruxatiba,6,Geco AS,
