VOLUME_GB,VALOR_UD,PROJETO,TIPO_PROCESSAMENTO,PUBLICIDADE,PROGRAMA,TIPO_PROGRAMA,TECNOLOGIA,INICIO,TERMINO,IDADE,DATA_PUBLICIDADE,BLOCO,CAMPO,BACIA,EAD,OPERADORA,PONTOS_BACIA,PONTOS_PROC,PONTOS_TEC,PONTOS_TIME
1.5171028,1,0231_MUNDAU_16A,MIG FIN,Publico,0231_MUNDAU_16A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Ceara,Western,,1,0.7,0,-0.9
1.4800075,1,0231_MUNDAU_16A,STK FIN,Publico,0231_MUNDAU_16A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Ceara,Western,,1,0.75,0,-0.9
,,0231_NE_MARLIM_20A,Field Data,Publico,0231_NE_MARLIM_20A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Western,,0.9,1,0,-0.9
1.0054578,1,0231_NE_MARLIM_20A,MIG FIN,Publico,0231_NE_MARLIM_20A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Western,,0.9,0.7,0,-0.9
1.0045877,1,0231_NE_MARLIM_20A,STK FIN,Publico,0231_NE_MARLIM_20A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Western,,0.9,0.75,0,-0.9
,,0231_PELOTAS_19A,Field Data,Publico,0231_PELOTAS_19A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Pelotas,Western,,0.88,1,0,-0.9
1.95638,1,0231_PELOTAS_19A,MIG FIN,Publico,0231_PELOTAS_19A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Pelotas,Western,,0.88,0.7,0,-0.9
1.3467999,1,0231_PELOTAS_19A,STK FIN,Publico,0231_PELOTAS_19A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Pelotas,Western,,0.88,0.75,0,-0.9
,,0231_PELOTAS_4A,Field Data,Publico,0231_PELOTAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Pelotas,Western,,0.88,1,0,-0.9
1.8975295,1,0231_PELOTAS_4A,MIG FIN,Publico,0231_PELOTAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Pelotas,Western,,0.88,0.7,0,-0.9
1.8933714,1,0231_PELOTAS_4A,STK FIN,Publico,0231_PELOTAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Pelotas,Western,,0.88,0.75,0,-0.9
,,0231_S_BAIXO_MOSQUEIRO_23A,Field Data,Publico,0231_S_BAIXO_MOSQUEIRO_23A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Jacuipe,Western,,0.48,1,0,-0.9
0.1557385,1,0231_S_BAIXO_MOSQUEIRO_23A,MIG FIN,Publico,0231_S_BAIXO_MOSQUEIRO_23A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Jacuipe,Western,,0.48,0.7,0,-0.9
0.1557385,1,0231_S_BAIXO_MOSQUEIRO_23A,STK FIN,Publico,0231_S_BAIXO_MOSQUEIRO_23A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Jacuipe,Western,,0.48,0.75,0,-0.9
,,0231_SANTOS_18A,Field Data,Publico,0231_SANTOS_18A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,1,0,-0.9
1.9476103,1,0231_SANTOS_18A,MIG FIN,Publico,0231_SANTOS_18A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,0.7,0,-0.9
1.8158162,1,0231_SANTOS_18A,STK FIN,Publico,0231_SANTOS_18A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,0.75,0,-0.9
,,0231_SANTOS_5A,Field Data,Publico,0231_SANTOS_5A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,1,0,-0.9
0.4923984,1,0231_SANTOS_5A,MIG FIN,Publico,0231_SANTOS_5A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,0.7,0,-0.9
0.479633,1,0231_SANTOS_5A,STK FIN,Publico,0231_SANTOS_5A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,0.75,0,-0.9
,,0231_SANTOS_6A,Field Data,Publico,0231_SANTOS_6A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,1,0,-0.9
0.7755479,1,0231_SANTOS_6A,MIG FIN,Publico,0231_SANTOS_6A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,0.7,0,-0.9
0.7559797,1,0231_SANTOS_6A,STK FIN,Publico,0231_SANTOS_6A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,0.75,0,-0.9
,,0231_SANTOS_7A,Field Data,Publico,0231_SANTOS_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,1,0,-0.9
0.4187949,1,0231_SANTOS_7A,MIG FIN,Publico,0231_SANTOS_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,0.7,0,-0.9
0.4185176,1,0231_SANTOS_7A,STK FIN,Publico,0231_SANTOS_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Western,,0.9,0.75,0,-0.9
,,0231_SE_ESPIRITO_SANTO_1A,Field Data,Publico,0231_SE_ESPIRITO_SANTO_1A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,Western,,0.55,1,0,-0.9
1.1273307,1,0231_SE_ESPIRITO_SANTO_1A,MIG FIN,Publico,0231_SE_ESPIRITO_SANTO_1A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,Western,,0.55,0.7,0,-0.9
0.9878007,1,0231_SE_ESPIRITO_SANTO_1A,STK FIN,Publico,0231_SE_ESPIRITO_SANTO_1A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,Western,,0.55,0.75,0,-0.9
,,0232_ABROLHOS_1B,Field Data,Publico,0232_ABROLHOS_1B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,1,0,-0.9
,,0232_ABROLHOS_1B_ANALISE,Field Data,Publico,0232_ABROLHOS_1B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,1,0,-0.9
0.3048017,1,0232_ABROLHOS_1B,MIG FIN,Publico,0232_ABROLHOS_1B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,0.7,0,-0.9
0.3048017,1,0232_ABROLHOS_1B,STK FIN,Publico,0232_ABROLHOS_1B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,0.75,0,-0.9
,,0232_BAHIA_NORTE_3A,Field Data,Publico,0232_BAHIA_NORTE_3A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Jacuipe,GSI-BROOKS,,0.48,1,0,-0.9
,,0232_BAHIA_NORTE_3A_ANALISE,Field Data,Publico,0232_BAHIA_NORTE_3A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Jacuipe,GSI-BROOKS,,0.48,1,0,-0.9
0.7715905,1,0232_BAHIA_NORTE_3A,MIG FIN,Publico,0232_BAHIA_NORTE_3A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Jacuipe,GSI-BROOKS,,0.48,0.7,0,-0.9
0.6325087,1,0232_BAHIA_NORTE_3A,STK FIN,Publico,0232_BAHIA_NORTE_3A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Jacuipe,GSI-BROOKS,,0.48,0.75,0,-0.9
,,0232_BAIA_TODOS_SANTOS_2A,Field Data,Publico,0232_BAIA_TODOS_SANTOS_2A,Exclusivo Pre-98,Sismica 2D, ,01/01/1970,53, , , ,Reconcavo,GSI-BROOKS,,0.37,1,0,-0.9
0.0125703,1,0232_BAIA_TODOS_SANTOS_2A,MIG FIN,Publico,0232_BAIA_TODOS_SANTOS_2A,Exclusivo Pre-98,Sismica 2D, ,01/01/1970,53, , , ,Reconcavo,GSI-BROOKS,,0.37,0.7,0,-0.9
0.005042,1,0232_BAIA_TODOS_SANTOS_2A,STK FIN,Publico,0232_BAIA_TODOS_SANTOS_2A,Exclusivo Pre-98,Sismica 2D, ,01/01/1970,53, , , ,Reconcavo,GSI-BROOKS,,0.37,0.75,0,-0.9
,,0232_BAIXO_MOSQUEIRO_7A,Field Data,Publico,0232_BAIXO_MOSQUEIRO_7A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,1,1,-0.9
2.9896902,1,0232_BAIXO_MOSQUEIRO_7A,MIG FIN,Publico,0232_BAIXO_MOSQUEIRO_7A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.7,1,-0.9
2.8024636,1,0232_BAIXO_MOSQUEIRO_7A,MIG RAW,Publico,0232_BAIXO_MOSQUEIRO_7A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.85,1,-0.9
2.8024636,1,0232_BAIXO_MOSQUEIRO_7A,STK FIN,Publico,0232_BAIXO_MOSQUEIRO_7A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.75,1,-0.9
,,0232_NW_ABROLHOS_1A,Field Data,Publico,0232_NW_ABROLHOS_1A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,1,0,-0.9
0.1826289,1,0232_NW_ABROLHOS_1A,MIG FIN,Publico,0232_NW_ABROLHOS_1A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,0.7,0,-0.9
0.1825996,1,0232_NW_ABROLHOS_1A,STK FIN,Publico,0232_NW_ABROLHOS_1A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,0.75,0,-0.9
,,0232_PERNAMBUCO_5A,Field Data,Publico,0232_PERNAMBUCO_5A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Parana,GSI-BROOKS,,0.15,1,0,-0.9
0.212167,1,0232_PERNAMBUCO_5A,MIG FIN,Publico,0232_PERNAMBUCO_5A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Parana,GSI-BROOKS,,0.15,0.7,0,-0.9
0.1235909,1,0232_PERNAMBUCO_5A,STK FIN,Publico,0232_PERNAMBUCO_5A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Parana,GSI-BROOKS,,0.15,0.75,0,-0.9
,,0232_SE_PESCADA_6A,Field Data,Publico,0232_SE_PESCADA_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Potiguar,GSI-BROOKS,,1,1,1,-0.9
2.9044438,1,0232_SE_PESCADA_6A,MIG FIN,Publico,0232_SE_PESCADA_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Potiguar,GSI-BROOKS,,1,0.7,1,-0.9
2.9044438,1,0232_SE_PESCADA_6A,MIG RAW,Publico,0232_SE_PESCADA_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Potiguar,GSI-BROOKS,,1,0.85,1,-0.9
,,0232_SERGIPE_ALAGOAS_4A,Field Data,Publico,0232_SERGIPE_ALAGOAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,1,0,-0.9
1.7892912,1,0232_SERGIPE_ALAGOAS_4A,MIG FIN,Publico,0232_SERGIPE_ALAGOAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.7,0,-0.9
0.02633753,1,0232_SERGIPE_ALAGOAS_4A,POST-STM,Publico,0232_SERGIPE_ALAGOAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,-0.1,0,-0.9
1.3171887,1,0232_SERGIPE_ALAGOAS_4A,STK FIN,Publico,0232_SERGIPE_ALAGOAS_4A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.75,0,-0.9
,,0232_SERGIPE_ALAGOAS_4B,Field Data,Publico,0232_SERGIPE_ALAGOAS_4B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,1,0,-0.9
0.2728739,1,0232_SERGIPE_ALAGOAS_4B,MIG FIN,Publico,0232_SERGIPE_ALAGOAS_4B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.7,0,-0.9
0.2096209,1,0232_SERGIPE_ALAGOAS_4B,STK FIN,Publico,0232_SERGIPE_ALAGOAS_4B,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.75,0,-0.9
,,0232_SERGIPE_ALAGOAS_4C,Field Data,Publico,0232_SERGIPE_ALAGOAS_4C,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,1,0,-0.9
0.0447998,1,0232_SERGIPE_ALAGOAS_4C,MIG FIN,Publico,0232_SERGIPE_ALAGOAS_4C,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.7,0,-0.9
0.0206738,1,0232_SERGIPE_ALAGOAS_4C,STK FIN,Publico,0232_SERGIPE_ALAGOAS_4C,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,multiplas,GSI-BROOKS,,0.12,0.75,0,-0.9
,,0232_VITORIA_REGENCIA_1C,Field Data,Publico,0232_VITORIA_REGENCIA_1C,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,1,0,-0.9
2.1712765,1,0232_VITORIA_REGENCIA_1C,MIG FIN,Publico,0232_VITORIA_REGENCIA_1C,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,0.7,0,-0.9
2.1712599,1,0232_VITORIA_REGENCIA_1C,STK FIN,Publico,0232_VITORIA_REGENCIA_1C,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,GSI-BROOKS,,0.55,0.75,0,-0.9
,,0233_LESTE_URUCU,Field Data,Publico,0233_LESTE_URUCU,Exclusivo Pre-98,Sismica 3D,13/06/1988,14/09/1988,35, , , ,Solimoes,Petrobras,Petrobras,0.4,1,1,-0.9
0.7477841,1,0233_LESTE_URUCU,MIG FIN,Publico,0233_LESTE_URUCU,Exclusivo Pre-98,Sismica 3D,13/06/1988,14/09/1988,35, , , ,Solimoes,Petrobras,Petrobras,0.4,0.7,1,-0.9
,,0233_POCO_XAVIER,Field Data,Publico,0233_POCO_XAVIER,Exclusivo Pre-98,Sismica 3D,08/10/1988,29/11/1988,35, , , ,Potiguar,Petrobras,Petrobras,1,1,1,-0.9
0.2289796,1,0233_POCO_XAVIER,MIG FIN,Publico,0233_POCO_XAVIER,Exclusivo Pre-98,Sismica 3D,08/10/1988,29/11/1988,35, , , ,Potiguar,Petrobras,Petrobras,1,0.7,1,-0.9
0.2289757,1,0233_POCO_XAVIER,STK FIN,Publico,0233_POCO_XAVIER,Exclusivo Pre-98,Sismica 3D,08/10/1988,29/11/1988,35, , , ,Potiguar,Petrobras,Petrobras,1,0.75,1,-0.9
,,0233_RIO_URUCU,Field Data,Publico,0233_RIO_URUCU,Exclusivo Pre-98,Sismica 3D,13/06/1988,14/09/1988,35, , , ,Solimoes,Petrobras,Petrobras,0.4,1,1,-0.9
,,0234_SOLIMOES_63,Field Data,Publico,0234_SOLIMOES_63,Exclusivo Pre-98,Sismica 2D,21/10/1988,27/08/1989,34, , , ,Solimoes,Petrobras,Petrobras,0.4,1,0,-0.9
0.1438586,1,0234_SOLIMOES_63,MIG FIN,Publico,0234_SOLIMOES_63,Exclusivo Pre-98,Sismica 2D,21/10/1988,27/08/1989,34, , , ,Solimoes,Petrobras,Petrobras,0.4,0.7,0,-0.9
0.0097393,1,0234_SOLIMOES_63,STK FIN,Publico,0234_SOLIMOES_63,Exclusivo Pre-98,Sismica 2D,21/10/1988,27/08/1989,34, , , ,Solimoes,Petrobras,Petrobras,0.4,0.75,0,-0.9
,,0235_CAMPOS_SUL_1A,Field Data,Publico,0235_CAMPOS_SUL_1A,Exclusivo Pre-98,Sismica 3D,30/11/1988,10/02/1989,34, , , ,Campos,Petrobras,Petrobras,0.9,1,1,-0.9
4.2956312,1,0235_CAMPOS_SUL_1A_1B,MIG FIN,Publico,0235_CAMPOS_SUL_1A_1B,Exclusivo Pre-98,Sismica 3D,30/11/1988,10/02/1989,34, , , ,Campos,Petrobras,Petrobras,0.9,0.7,1,-0.9
,,0235_CAMPOS_SUL_1B,Field Data,Publico,0235_CAMPOS_SUL_1B,Exclusivo Pre-98,Sismica 3D,30/11/1988,10/02/1989,34, , , ,Campos,Petrobras,Petrobras,0.9,1,1,-0.9
,,0235_CAMPOS_SUL_1C,Field Data,Publico,0235_CAMPOS_SUL_1C,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,1,1,-0.9
1.9374116,1,0235_CAMPOS_SUL_1C,MIG FIN,Publico,0235_CAMPOS_SUL_1C,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.7,1,-0.9
1.9146615,1,0235_CAMPOS_SUL_1C,MIG RAW,Publico,0235_CAMPOS_SUL_1C,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.85,1,-0.9
1.9146615,1,0235_CAMPOS_SUL_1C,STK FIN,Publico,0235_CAMPOS_SUL_1C,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.75,1,-0.9
,,0235_CAMPOS_SUL_1D,Field Data,Publico,0235_CAMPOS_SUL_1D,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,1,0,-0.9
0.3275655,1,0235_CAMPOS_SUL_1D,MIG FIN,Publico,0235_CAMPOS_SUL_1D,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.7,0,-0.9
0.3270704,1,0235_CAMPOS_SUL_1D,STK FIN,Publico,0235_CAMPOS_SUL_1D,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.75,0,-0.9
,,0235_E_CAMPOS_SUL_2A,Field Data,Publico,0235_E_CAMPOS_SUL_2A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,1,0,-0.9
0.4603643,1,0235_E_CAMPOS_SUL_2A,MIG FIN,Publico,0235_E_CAMPOS_SUL_2A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.7,0,-0.9
0.4193508,1,0235_E_CAMPOS_SUL_2A,STK FIN,Publico,0235_E_CAMPOS_SUL_2A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.75,0,-0.9
,,0235_ESPIRITO_SANTO_5A,Field Data,Publico,0235_ESPIRITO_SANTO_5A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,Petrobras,Petrobras,0.55,1,1,-0.9
5.1137939,1.02275878,0235_ESPIRITO_SANTO_5A,STK FIN,Publico,0235_ESPIRITO_SANTO_5A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Espirito Santo,Petrobras,Petrobras,0.55,0.75,1,-0.9
,,0235_N_TUBARAO_7A,Field Data,Publico,0235_N_TUBARAO_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,1,0,-0.9
0.0315185,1,0235_N_TUBARAO_7A,MIG FIN,Publico,0235_N_TUBARAO_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,0.7,0,-0.9
0.0189111,1,0235_N_TUBARAO_7A,STK FIN,Publico,0235_N_TUBARAO_7A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,0.75,0,-0.9
,,0235_N_UBARANA_4A,Field Data,Publico,0235_N_UBARANA_4A,Exclusivo Pre-98,Sismica 3D,31/12/1987,31/12/1989,34, , , ,Potiguar,Petrobras,Petrobras,1,1,1,-0.9
5.4073872,1.08147744,0235_N_UBARANA_4A,MIG FIN,Publico,0235_N_UBARANA_4A,Exclusivo Pre-98,Sismica 3D,31/12/1987,31/12/1989,34, , , ,Potiguar,Petrobras,Petrobras,1,0.7,1,-0.9
5.4073872,1.08147744,0235_N_UBARANA_4A,MIG RAW,Publico,0235_N_UBARANA_4A,Exclusivo Pre-98,Sismica 3D,31/12/1987,31/12/1989,34, , , ,Potiguar,Petrobras,Petrobras,1,0.85,1,-0.9
,,0235_PARATI_ANEQUIM_3A,Field Data,Publico,0235_PARATI_ANEQUIM_3A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,1,1,-0.9
3.2002249,1,0235_PARATI_ANEQUIM_3A,MIG FIN,Publico,0235_PARATI_ANEQUIM_3A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.7,1,-0.9
3.1986909,1,0235_PARATI_ANEQUIM_3A,MIG RAW,Publico,0235_PARATI_ANEQUIM_3A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.85,1,-0.9
3.1986909,1,0235_PARATI_ANEQUIM_3A,STK FIN,Publico,0235_PARATI_ANEQUIM_3A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Campos,Petrobras,Petrobras,0.9,0.75,1,-0.9
5.9400088,1.18800176,0235_S_TUBARAO_6A,MIG FIN,Publico,0235_S_TUBARAO_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,0.7,1,-0.9
5.7397031,1.14794062,0235_S_TUBARAO_6A,MIG RAW,Publico,0235_S_TUBARAO_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,0.85,1,-0.9
5.7397031,1.14794062,0235_S_TUBARAO_6A,STK FIN,Publico,0235_S_TUBARAO_6A,Exclusivo Pre-98,Sismica 3D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,0.75,1,-0.9
,,0235_S_TUBARAO_9A,Field Data,Publico,0235_S_TUBARAO_9A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,1,0,-0.9
0.3784371,1,0235_S_TUBARAO_9A,MIG FIN,Publico,0235_S_TUBARAO_9A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,0.7,0,-0.9
0.3784303,1,0235_S_TUBARAO_9A,STK FIN,Publico,0235_S_TUBARAO_9A,Exclusivo Pre-98,Sismica 2D,01/01/1970,01/01/1970,53, , , ,Santos,Petrobras,Petrobras,0.9,0.75,0,-0.9
,,0236_PARANA_51,Field Data,Publico,0236_PARANA_51,Exclusivo Pre-98,Sismica 2D,06/02/1991,20/04/1993,30, , , ,Parana,Petrobras,Petrobras,0.15,1,0,-0.9
0.8081946,1,0236_PARANA_51,MIG FIN,Publico,0236_PARANA_51,Exclusivo Pre-98,Sismica 2D,06/02/1991,20/04/1993,30, , , ,Parana,Petrobras,Petrobras,0.15,0.7,0,-0.9
0.3451229,1,0236_PARANA_51,STK FIN,Publico,0236_PARANA_51,Exclusivo Pre-98,Sismica 2D,06/02/1991,20/04/1993,30, , , ,Parana,Petrobras,Petrobras,0.15,0.75,0,-0.9
,,0236_TRES_PINHEIROS,Field Data,Publico,0236_TRES_PINHEIROS,Exclusivo Pre-98,Sismica 3D,06/01/1993,31/01/1993,30, , , ,Parana,Petrobras,Petrobras,0.15,1,1,-0.9
0.248534,1,0236_TRES_PINHEIROS,MIG FIN,Publico,0236_TRES_PINHEIROS,Exclusivo Pre-98,Sismica 3D,06/01/1993,31/01/1993,30, , , ,Parana,Petrobras,Petrobras,0.15,0.7,1,-0.9
0.0650036,1,0236_TRES_PINHEIROS,STK FIN,Publico,0236_TRES_PINHEIROS,Exclusivo Pre-98,Sismica 3D,06/01/1993,31/01/1993,30, , , ,Parana,Petrobras,Petrobras,0.15,0.75,1,-0.9
,,0237_AEROPORTO,Field Data,Publico,0237_AEROPORTO,Exclusivo Pre-98,Sismica 3D,23/06/1991,31/08/1991,32, , , ,Solimoes,Petrobras,Petrobras,0.4,1,1,-0.9
1.7724772,1,0237_AEROPORTO,MIG FIN,Publico,0237_AEROPORTO,Exclusivo Pre-98,Sismica 3D,23/06/1991,31/08/1991,32, , , ,Solimoes,Petrobras,Petrobras,0.4,0.7,1,-0.9
,,0237_AGUA_GRANDE,Field Data,Publico,0237_AGUA_GRANDE,Exclusivo Pre-98,Sismica 3D,08/07/1992,22/10/1992,31, , , ,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.9
0.3609254,1,0237_AGUA_GRANDE,MIG FIN,Publico,0237_AGUA_GRANDE,Exclusivo Pre-98,Sismica 3D,08/07/1992,22/10/1992,31, , , ,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.9
0.3609254,1,0237_AGUA_GRANDE,STK FIN,Publico,0237_AGUA_GRANDE,Exclusivo Pre-98,Sismica 3D,08/07/1992,22/10/1992,31, , , ,Reconcavo,Petrobras,Petrobras,0.37,0.75,1,-0.9
